id;code;title;start;end;specialization_id;archived
917;HOSP_MED_241;Заведующий отделением гнойной хирургии - врач - детский хирург;2018-11-02;;49;0
897;HOSP_234;Специалист по закупкам;2018-11-02;;;0
898;AMB_MED_234;Врач - детский уролог - андролог;2015-11-01;;47;0
918;HOSP_241;Специалист по охране труда 1 категории;2018-11-02;;;0
945;HOSP_250;Старший кассир;2018-11-02;;;0
919;AMB_MED_241;Врач - инфекционист;2015-11-01;;57;0
946;AMB_MED_250;Врач - ревматолог;2015-11-01;;27;0
947;HOSP_MED_251;Заведующий отделением клинико-экспертной работы - врач-акушер-гинеколог;2018-11-02;;2;0
948;HOSP_251;Старший преподаватель;2018-11-02;;;0
920;HOSP_MED_242;Заведующий отделением гнойной хирургии - врач-травматолог-ортопед;2018-11-02;;67;0
921;HOSP_242;Специалист по охране труда 2 категории;2018-11-02;;;0
922;AMB_MED_242;Врач - невролог;2015-11-01;;31;0
923;HOSP_MED_243;Заведующий отделением гнойной хирургии - врач-хирург;2018-11-02;;86;0
949;AMB_MED_251;Врач - рентгенолог;2015-11-01;;30;0
950;HOSP_MED_252;Заведующий отделением клинико-экспертной работы - врач-инфекционист;2018-11-02;;57;0
951;HOSP_252;Старший специалист по закупкам;2018-11-02;;;0
952;AMB_MED_252;Врач - статистик;2015-11-01;;62;0
953;HOSP_MED_253;Заведующий отделением клинико-экспертной работы - врач-методист;2018-11-02;;62;0
954;HOSP_253;Статистик;2018-11-02;;;0
955;AMB_MED_253;Врач - методист;2015-11-01;;62;0
956;HOSP_MED_254;Заведующий отделением клинико-экспертной работы - врач-статистик;2018-11-02;;62;0
957;AMB_MED_254;Врач скорой медицинской помощи;2015-11-01;;44;0
958;HOSP_254;Стекольщик;2018-11-02;;;0
959;HOSP_MED_255;Заведующий отделением клинико-экспертной работы - врач-хирург;2018-11-02;;86;0
960;HOSP_255;Сторож;2018-11-02;;;0
974;HOSP_MED_260;Заведующий отделением контроля качества оказания медицинской помощи - врач-терапевт;2018-11-02;;61;0
961;AMB_MED_255;Врач - стоматолог;2015-11-01;;52;0
975;HOSP_260;Техник-программист 2 категории;2018-11-02;;;0
976;AMB_MED_260;Врач - ортодонт;2015-11-01;;64;0
962;HOSP_MED_256;Заведующий отделением клинической диетологии - врач-диетолог;2018-11-02;;;0
977;HOSP_MED_261;Заведующий отделением легочного туберкулеза - врач-фтизиатр;2018-11-02;;;0
963;HOSP_256;Телефонист;2018-11-02;;;0
978;HOSP_261;Техник 1 категории;2018-11-02;;;0
964;AMB_MED_256;Врач - стоматолог - ортопед;2015-11-01;;;0
979;AMB_MED_261;Врач - сурдолог - оториноларинголог;2015-11-01;;68;0
965;HOSP_MED_257;Заведующий отделением клинической и экспериментальной иммунологии - врач клинической лабораторной диагностики;2018-11-02;;3;0
980;HOSP_MED_262;Заведующий отделением лечебной физкультуры - врач по лечебной физкультуре;2018-11-02;;22;0
966;HOSP_257;Техник;2018-11-02;;;0
967;AMB_MED_257;Врач - стоматолог - терапевт;2015-11-01;;52;0
981;HOSP_262;Техник 2 категории;2018-11-02;;;0
968;HOSP_MED_258;Заведующий отделением клинической эпидемиологии и консультирования - врач-эпидемиолог;2018-11-02;;90;0
969;HOSP_258;Техник-программист;2018-11-02;;;0
982;AMB_MED_262;Врач общей практики (семейный врач);2015-11-01;;61;0
970;AMB_MED_258;Врач - стоматолог - хирург;2015-11-01;;;0
971;HOSP_MED_259;Заведующий отделением консервирования тканей и производства трансплантатов - врач-хирург;2018-11-02;;86;0
983;HOSP_MED_263;Заведующий отделением лучевой диагностики - врач ультразвуковой диагностики;2018-11-02;;76;0
972;HOSP_259;Техник-программист 1 категории;2018-11-02;;;0
984;HOSP_263;Токарь;2018-11-02;;;0
973;AMB_MED_259;Врач - стоматолог детский;2015-11-01;;48;0
985;AMB_MED_263;Врач - терапевт;2015-11-01;;61;0
986;HOSP_MED_264;Заведующий отделением лучевой диагностики - врач-рентгенолог;2018-11-02;;30;0
987;HOSP_264;Тракторист;2018-11-02;;;0
988;AMB_MED_264;Врач - терапевт участковый;2015-11-01;;61;0
989;HOSP_MED_265;Заведующий отделением магнитно-резонансной и компьютерной томографии - врач-рентгенолог;2018-11-02;;30;0
990;HOSP_265;Уборщик;2018-11-02;;;0
991;AMB_MED_265;Врач - терапевт подростковый;2015-11-01;;61;0
992;HOSP_MED_266;Заведующий отделением мануальной терапии - врач мануальной терапии;2018-11-02;;25;0
993;HOSP_266;Уборщик производственных помещений;2018-11-02;;;0
994;AMB_MED_266;Врач - кардиолог;2015-11-01;;59;0
995;HOSP_MED_267;Заведующий отделением медико-социальной реабилитации - врач-психиатр-нарколог;2018-11-02;;;0
996;HOSP_267;Уборщик служебных помещений;2018-11-02;;;0
1201;HOSP_MED_336;Заведующий отделением рефлексотерапии - врач-рефлексотерапевт;2018-11-02;;36;0
1202;HOSP_336;Заместитель главного врача по правовым вопросам;2018-12-29;;;0
1203;AMB_MED_336;Медицинская сестра процедурной;2015-11-01;;;0
1204;HOSP_MED_337;Заведующий отделением сердечно-сосудистой патологии - врач - сердечно-сосудистый хирург;2018-11-02;;42;0
1205;HOSP_337;Оператор по обслуживанию автоклавов;2018-12-29;;;0
1206;AMB_MED_337;Медицинский брат процедурной;2015-11-01;;;0
1207;HOSP_MED_338;Заведующий отделением сосудистой хирургии - врач - сердечно-сосудистый хирург;2018-11-02;;42;0
1208;HOSP_338;Слесарь электрик по ремонту электрооборудования;2018-12-29;;;0
1209;AMB_MED_338;Медицинская сестра стерилизационной;2015-11-01;;;0
1210;HOSP_MED_339;Заведующий отделением сочетанной травмы - врач-травматолог-ортопед;2018-11-02;;67;0
1228;HOSP_344;Оператор оборудования для утилизации и обезвреживанию медицинских и биологических отходов;2018-12-29;;;0
1229;AMB_MED_344;Медицинский брат палатный;2015-11-01;2019-04-19;;0
1211;HOSP_339;Монтажник санитарно-технического оборудования;2018-12-29;;;0
1230;AMB_MED_344;Медицинский брат палатный (постовой);2019-04-19;;;0
1231;HOSP_MED_345;Заведующий отделением травматологии и ортопедии - врач-травматолог-ортопед;2018-11-02;;67;0
1318;HOSP_MED_372;Заведующий педиатрическим отделением - врач-нефролог;2018-11-02;;53;0
1212;AMB_MED_339;Медицинский брат стерилизационной;2015-11-01;;;0
1232;HOSP_345;Ведущий документовед;2018-12-29;;;0
1213;HOSP_MED_340;Заведующий отделением спортивной медицины - врач по лечебной физкультуре;2018-11-02;;22;0
1319;HOSP_372;Дворник;2018-12-29;;;0
1233;AMB_MED_345;Помощник врача-эпидемиолога;2015-11-01;;;0
1214;HOSP_340;Контролер технического состояния автотранспортных средств;2018-12-29;;;0
1234;HOSP_MED_346;Заведующий отделением трансплантации почки и поджелудочной железы - врач-хирург;2018-11-02;;86;0
1215;AMB_MED_340;Медицинский регистратор;2015-11-01;;;0
1320;AMB_MED_372;Заведующий консультативным отделением - врач - пульмонолог;2017-03-17;;14;0
1216;HOSP_MED_341;Заведующий отделением спортивной медицины - врач по спортивной медицине;2018-11-02;;22;0
1300;AMB_MED_366;Заведующий отделением по оказанию платных медицинских услуг – врач – физиотерапевт;2017-12-14;;83;0
1217;HOSP_341;Администратор;2018-12-29;;;0
1301;AMB_MED_366;Заведующий отделением по оказанию платных медицинских услуг - врач - физиотерапевт;2017-03-17;2017-12-14;83;0
1321;HOSP_MED_373;Заведующий педиатрическим отделением - врач-педиатр;2018-11-02;;73;0
1302;HOSP_MED_367;Заведующий офтальмологическим отделением - врач-офтальмолог;2018-11-02;;70;0
1322;HOSP_373;Машинист комбинированной дорожной машины;2018-12-29;;;0
1218;AMB_MED_341;Медицинский статистик;2015-11-01;;;0
1303;HOSP_367;Начальник отдела автоматизированных систем управления;2018-12-29;;;0
1219;HOSP_MED_342;Заведующий отделением судебно-психиатрической экспертизы - врач - судебно-психиатрический эксперт;2018-11-02;;;0
1323;AMB_MED_373;Заведующий терапевтическим отделением - врач - общей практики (семейный врач);2017-03-17;;61;0
1304;AMB_MED_367;Заведующий отделением по оказанию платных медицинских услуг – врач – дерматовенеролог;2017-12-14;;41;0
1220;HOSP_342;Менеджер;2018-12-29;;;0
1221;AMB_MED_342;Медицинский дезинфектор;2015-11-01;;;0
1305;AMB_MED_367;Заведующий отделением по оказанию платных медицинских услуг - врач - дерматовенеролог;2017-03-17;2017-12-14;41;0
1324;HOSP_MED_374;Заведующий педиатрическим отделением - врач-педиатр участковый;2018-11-02;;73;0
1222;HOSP_MED_343;Заведующий отделением терапии эндогенных психических расстройств на начальных этапах заболевания «Клиника первого психотического эпизода» - врач-психиатр;2018-12-29;;4;0
1306;HOSP_MED_368;Заведующий патологоанатомическим отделением - врач-патологоанатом;2018-11-02;;72;0
1325;HOSP_374;Старший специалист по кадрам;2018-12-29;;;0
1223;HOSP_343;Заведующий отделением социальной, юридической и  психологической помощи - психолог;2018-12-29;;;0
1326;AMB_MED_374;Заведующий отделением первичной медико - санитарной помощи детям - врач - методист;2017-03-17;;62;0
1307;HOSP_368;Маркировщик;2018-12-29;;;0
1224;HOSP_MED_343;Заведующий отделением терапии эндогенных психических расстройств на начальных этапах заболевания (клиника первого психотического эпизода) - врач-психиатр;2018-11-02;2018-12-29;4;0
1308;AMB_MED_368;Заведующий отделением медицинской помощи взрослому населению на дому - врач - эндокринолог;2017-03-17;;88;0
1327;HOSP_MED_375;Заведующий педиатрическим отделением легочного туберкулеза - врач-фтизиатр;2018-11-02;;;0
1225;AMB_MED_343;Медицинская сестра палатная;2015-11-01;2019-04-19;;0
1309;HOSP_MED_369;Заведующий патопсихологической лабораторией - медицинский психолог;2018-11-02;;;0
1328;HOSP_375;Учитель-дефектолог;2018-12-29;;;0
1329;AMB_MED_375;Заведующий отделением медицинской реабилитации - врач - невролог;2017-03-17;;31;0
1310;HOSP_369;Ведущий инженер по обслуживанию оборудования;2018-12-29;;;0
1226;AMB_MED_343;Медицинская сестра палатная (постовая);2019-04-19;;;0
1227;HOSP_MED_344;Заведующий отделением терапевтической стоматологии - врач-стоматолог-терапевт;2018-11-02;;52;0
1311;AMB_MED_369;Заведующий диагностическим отделением - врач - детский хирург;2017-03-17;;49;0
1330;HOSP_MED_376;Заведующий первичным сосудистым отделением - врач-кардиолог;2018-11-02;;59;0
1331;HOSP_376;Заведующий учебным отделом;2018-12-29;;;0
1312;HOSP_MED_370;Заведующий педиатрическим отделением - врач - детский кардиолог;2018-11-02;;43;0
1332;AMB_MED_376;Заведующий отделением медицинской реабилитации - врач  по лечебной физкультуре;2017-03-17;;22;0
1313;HOSP_370;Начальник отдела технической поддержки;2018-12-29;;;0
1333;HOSP_MED_377;Заведующий перинатальным центром - врач-акушер-гинеколог;2018-11-02;;2;0
1314;AMB_MED_370;Заведующий диагностическим отделением - врач - оториноларинголог;2017-03-17;;68;0
1334;HOSP_377;Ведущий администратор;2018-12-29;;;0
1335;AMB_MED_377;Заведующий  консультативно - диагностическим отделением- врач - детский хирург;2017-03-17;;49;0
1315;HOSP_MED_371;Заведующий педиатрическим отделением - врач-гастроэнтеролог;2018-11-02;;17;0
1336;HOSP_MED_378;Заведующий перинатальным центром - врач-анестезиолог-реаниматолог;2018-11-02;;7;0
1316;HOSP_371;Электромонтер по ремонту и обслуживанию аппаратов и устройств связи;2018-12-29;;;0
1337;HOSP_378;Начальник отдела по внебюджетной деятельности и связям с общественностью;2018-12-29;;;0
1317;AMB_MED_371;Заведующий консультативным отделением - врач - офтальмолог;2017-03-17;;70;0
1338;AMB_MED_378;Заведующий кабинетом паллиативной медицинской помощи - врач - терапевт;2017-03-17;;61;0
1339;HOSP_MED_379;Заведующий поликлиническим отделением - врач-терапевт;2018-11-02;;61;0
1343;HOSP_380;Заведующий логопедическим кабинетом - логопед;2018-12-29;;;0
1340;HOSP_379;Заместитель главного врача по психолого-логопедической работе;2018-12-29;;;0
1344;AMB_MED_380;Заведующий филиалом - врач по лечебной физкультуре;2017-03-17;;22;0
1341;AMB_MED_379;Заведующий  консультативно - диагностическим отделением – врач функциональной диагностики;2017-03-17;;85;0
1345;HOSP_MED_381;Заведующий приемно-диагностическим отделением городского ожогового центра - врач-хирург;2018-11-02;;86;0
1342;HOSP_MED_380;Заведующий приемно-диагностическим отделением - врач-хирург;2018-11-02;;86;0
1346;HOSP_381;Начальник автотранспортного отдела;2018-12-29;;;0
1347;AMB_MED_381;Заведующий филиалом - врач общей практики;2017-03-17;;61;0
1348;HOSP_MED_382;Заведующий приемным отделением - врач - детский хирург;2018-11-02;;49;0
1349;HOSP_382;Заместитель начальника автотранспортного отдела;2018-12-29;;;0
1350;AMB_MED_382;Врач - терапевт участковый цехового врачебного участка;2017-03-17;;61;0
1351;HOSP_MED_383;Заведующий приемным отделением - врач приемного отделения;2018-11-02;;;0
1352;HOSP_383;Заместитель директора по развитию;2018-12-29;;;0
1353;AMB_MED_383;Заведующий кабинетом паллиативной медицинской помощи – врач - онколог;2017-03-17;;60;0
1354;HOSP_MED_384;Заведующий приемным отделением - врач скорой медицинской помощи;2018-11-02;;;0
1355;HOSP_384;Старший диспетчер;2018-12-29;;;0
1356;HOSP_MED_385;Заведующий приемным отделением - врач-акушер-гинеколог;2018-11-02;;2;0
1357;HOSP_385;Руководитель организационно-аналитического отдела;2018-12-29;;;0
1358;AMB_MED_385;Заведующий кабинетом паллиативной медицинской помощи – врач по паллиативной медицинской помощи;2017-03-17;;99;0
1359;HOSP_MED_386;Заведующий приемным отделением - врач-дерматовенеролог;2018-11-02;;41;0
1360;HOSP_386;Руководитель отдела по развитию персонала;2018-12-29;;;0
1235;HOSP_346;Ведущий инженер по метрологии;2018-12-29;;;0
1236;AMB_MED_346;Медицинский лабораторный техник (фельдшер-лаборант);2015-11-01;;;0
1237;HOSP_MED_347;Заведующий отделением трансфузиологии и гравитационной хирургии - врач-трансфузиолог;2018-11-02;;69;0
1238;HOSP_347;Ведущий специалист гражданской обороны;2018-12-29;;;0
1242;AMB_MED_348;Инструктор по лечебной физкультуре;2015-11-01;;;0
1239;AMB_MED_347;Медицинский технолог;2015-11-01;;;0
1240;HOSP_MED_348;Заведующий отделением ультразвуковой диагностики - врач ультразвуковой диагностики;2018-11-02;;76;0
1243;HOSP_MED_349;Заведующий отделением функциональной диагностики - врач функциональной диагностики;2018-11-02;;85;0
1241;HOSP_348;Ведущий специалист по охране труда;2018-12-29;;;0
1244;HOSP_349;Ведущий техник;2018-12-29;;;0
1245;AMB_MED_349;Лаборант;2015-11-01;;;0
1246;HOSP_MED_350;Заведующий отделением хирургического лечения сложных нарушений ритма сердца и электрокардиостимуляции - врач - сердечно-сосудистый хирург;2018-11-02;;42;0
1247;HOSP_350;Ведущий экономист по финансовой работе;2018-12-29;;;0
1248;AMB_MED_350;Рентгенолаборант;2015-11-01;;;0
1249;HOSP_MED_351;Заведующий отделением хирургической стоматологии - врач-стоматолог-хирург;2018-11-02;;;0
1250;HOSP_351;Экономист по договорной и претензионной работе;2018-12-29;;;0
1251;AMB_MED_351;Фельдшер;2015-11-01;;;0
1252;HOSP_MED_352;Заведующий отделением центра радиохирургии - врач-нейрохирург;2018-11-02;;;0
1253;HOSP_352;Экономист по материально-техническому снабжению;2018-12-29;;;0
1254;AMB_MED_352;Медицинская сестра по косметологии;2015-11-01;;;0
1255;HOSP_MED_353;Заведующий отделением челюстно-лицевой хирургии - врач - челюстно-лицевой хирург;2018-11-02;;;0
1256;HOSP_353;Экономист по труду;2018-12-29;;;0
1257;AMB_MED_353;Сестра-хозяйка;2015-11-01;;;0
1258;HOSP_MED_354;Заведующий отделением экстракорпоральных методов лечения - врач-анестезиолог-реаниматолог;2018-11-02;;7;0
1259;HOSP_354;Инженер по комплектации оборудования;2018-12-29;;;0
1260;AMB_MED_354;Санитар;2015-11-01;;;0
1261;HOSP_MED_355;Заведующий отделом клинико-экспертной работы - врач-акушер-гинеколог;2018-11-02;;2;0
1262;HOSP_355;Аппаратчик бельевых сушильных установок;2018-12-29;;;0
1263;AMB_MED_355;Санитарка;2015-11-01;;;0
1264;HOSP_MED_356;Заведующий отделом медицинской статистики - врач-статистик;2018-11-02;;62;0
1265;HOSP_356;Начальник отдела организации и оплаты труда;2018-12-29;;;0
1266;AMB_MED_356;Провизор;2015-11-01;2019-04-19;;0
1267;HOSP_MED_357;Заведующий отделом медицинской статистики - статистик;2018-11-02;;;0
1268;HOSP_357;Начальник отдела планирования и учета расходов;2018-12-29;;;0
1269;AMB_MED_357;Фармацевт;2015-11-01;2019-04-19;;0
1270;HOSP_MED_358;Заведующий отделом организации платных услуг - врач-методист;2018-11-02;;62;0
1271;HOSP_358;Начальник отдела организации и проведения торгов;2018-12-29;;;0
1272;AMB_MED_358;Заместитель главного врача по эпидемиологии;2017-03-17;;90;0
1273;HOSP_MED_359;Заведующий отделом организационно-методической и клинико-экспертной работы - врач-методист;2018-11-02;;62;0
1274;HOSP_359;Начальник отдела «Проектный офис»;2018-12-29;;;0
1292;AMB_MED_364;Заведующий отделением по оказанию платных медицинских услуг – врач – методист;2017-12-14;;62;0
1275;AMB_MED_359;Заместитель главного врача по организационно - методической работе;2017-03-17;;62;0
1146;AMB_MED_317;Акушер;2015-11-01;;;0
1293;AMB_MED_364;Заведующий отделением по оказанию платных медицинских услуг - врач - методист;2017-03-17;2017-12-14;62;0
1276;HOSP_MED_360;Заведующий отделом организационно-методической и клинико-экспертной работы - врач-психиатр;2018-11-02;;4;0
1147;HOSP_MED_318;Заведующий отделением пренатальной диагностики - врач ультразвуковой диагностики;2018-11-02;;76;0
1294;HOSP_MED_365;Заведующий оториноларингологическим отделением - врач-сурдолог-оториноларинголог;2018-11-02;;;0
1277;HOSP_360;Начальник отдела медицинской техники и технологического оборудования;2018-12-29;;;0
1295;HOSP_365;Техник-дозиметрист;2018-12-29;;;0
1148;HOSP_318;Заместитель начальника отдела развития и эксплуатации автоматизированной системы управления больницей скорой медицинской помощи;2018-12-29;;;0
1278;AMB_MED_360;Заведующий отделением медицинской реабилитации - врач - травматолог - ортопед;2017-03-17;;67;0
1296;AMB_MED_365;Заведующий отделением по оказанию платных медицинских услуг – врач – педиатр;2017-12-14;;73;0
1149;AMB_MED_318;Акушерка;2015-11-01;;;0
1297;AMB_MED_365;Заведующий отделением по оказанию платных медицинских услуг - врач - педиатр;2017-03-17;2017-12-14;73;0
1150;HOSP_MED_319;Заведующий отделением пренатальной диагностики - врач-генетик;2018-11-02;;;0
1279;HOSP_MED_361;Заведующий отделом организационно-оперативной работы - врач-гематолог;2018-11-02;;20;0
1151;HOSP_319;Специалист  по организационному и документационному обеспечению управления организацией;2018-12-29;;;0
1298;HOSP_MED_366;Заведующий офтальмологическим кабинетом - врач-офтальмолог;2018-11-02;;70;0
1280;HOSP_361;Начальник отдела международного сотрудничества;2018-12-29;;;0
1152;AMB_MED_319;Гигиенист стоматологический;2015-11-01;;;0
1299;HOSP_366;Телефонист местной телефонной связи;2018-12-29;;;0
1153;HOSP_MED_320;Заведующий отделением профпатологии - врач-профпатолог;2018-11-02;;75;0
1129;AMB_MED_311;Старший акушер;2015-11-01;;;0
1281;AMB_MED_361;Заведующий отделением неотложной медицинской помощи взрослому населению - врач - уролог;2017-03-17;;79;0
1154;HOSP_320;Руководитель информационно-аналитического центра;2018-12-29;;;0
1282;HOSP_MED_362;Заведующий отделом эвакуации - врач-психиатр;2018-11-02;;4;0
1155;AMB_MED_320;Медицинская сестра;2015-11-01;;;0
1130;HOSP_MED_312;Заведующий отделением по оказанию платных медицинских услуг - врач-терапевт;2018-11-02;;61;0
1283;HOSP_362;Начальник отдела по работе в системе обязательного медицинского страхования;2018-12-29;;;0
1156;HOSP_MED_321;Заведующий отделением профпатологии - врач-хирург;2018-11-02;;86;0
1284;AMB_MED_362;Заведующий отделением по оказанию платных медицинских услуг – врач – офтальмолог;2017-12-14;;70;0
1157;HOSP_321;Маляр;2018-12-29;;;0
1131;HOSP_312;Специалист по учебно-методической работе;2018-11-02;;;0
1158;AMB_MED_321;Медицинский брат;2015-11-01;;;0
1285;AMB_MED_362;Заведующий отделением по оказанию платных медицинских услуг - врач - офтальмолог;2017-03-17;2017-12-14;70;0
1159;HOSP_MED_322;Заведующий отделением психологической реабилитации - врач-психотерапевт;2018-11-02;;11;0
1132;AMB_MED_312;Старшая акушерка;2015-11-01;;;0
1286;HOSP_MED_363;Заведующий оториноларингологическим кабинетом - врач-оториноларинголог;2018-11-02;;68;0
1160;HOSP_322;Заведующий образовательным центром;2018-12-29;;;0
1133;HOSP_MED_313;Заведующий отделением по оказанию платных медицинских услуг - врач-физиотерапевт;2018-11-02;;83;0
1161;AMB_MED_322;Медицинская сестра участковая;2015-11-01;;;0
1287;HOSP_363;Начальник отдела по связям с общественностью;2018-12-29;;;0
1134;AMB_MED_313;Старший зубной техник;2015-11-01;;;0
1288;AMB_MED_363;Заведующий отделением по оказанию платных медицинских услуг – врач – невролог;2017-12-14;;31;0
1135;HOSP_MED_314;Заведующий отделением по оказанию платных медицинских услуг - врач-хирург;2018-11-02;;86;0
1162;HOSP_MED_323;Заведующий отделением радиоизотопной диагностики - врач-радиолог;2018-11-02;;;0
1289;AMB_MED_363;Заведующий отделением по оказанию платных медицинских услуг - врач - невролог;2017-03-17;2017-12-14;31;0
1136;AMB_MED_314;Старший фельдшер;2015-11-01;;;0
1137;HOSP_314;Технический редактор;2018-11-02;;;0
1290;HOSP_MED_364;Заведующий оториноларингологическим отделением - врач-оториноларинголог;2018-11-02;;68;0
1163;HOSP_323;Заместитель заведующего образовательным центром;2018-12-29;;;0
1138;HOSP_MED_315;Заведующий отделением по рентгенэндоваскулярным диагностике и лечению - врач по рентгенэндоваскулярным диагностике и лечению;2018-11-02;;;0
1291;HOSP_364;Инженер по радиационной безопасности;2018-12-29;;;0
1164;AMB_MED_323;Медицинский брат участковый;2015-11-01;;;0
1139;AMB_MED_315;Операционная медицинская сестра;2015-11-01;;;0
1165;HOSP_MED_324;Заведующий отделением реабилитации стомированных больных - врач-колопроктолог;2018-11-02;;9;0
1140;HOSP_315;Электромонтер по ремонту и обслуживанию электрооборудования;2018-11-02;;;0
1141;HOSP_MED_316;Заведующий отделением помощи на дому - врач-онколог;2018-11-02;;60;0
1166;HOSP_324;Начальник отдела организации внебюджетной деятельности;2018-12-29;;;0
1142;HOSP_316;Начальник службы ремонта;2018-12-29;;;0
1167;AMB_MED_324;Медицинская сестра патронажная;2015-11-01;;;0
1143;AMB_MED_316;Операционный медицинский брат;2015-11-01;;;0
1144;HOSP_MED_317;Заведующий отделением помощи на дому - врач-терапевт;2018-11-02;;61;0
1168;HOSP_MED_325;Заведующий отделением реанимации и интенсивной терапии - врач-анестезиолог-реаниматолог;2018-11-02;;7;0
1171;HOSP_MED_326;Заведующий отделением реанимации и интенсивной терапии - врач-невролог;2018-11-02;;31;0
1145;HOSP_317;Заместитель начальника отдела развития;2018-12-29;;;0
1172;HOSP_326;Начальник службы патронажа и клининга;2018-12-29;;;0
1169;HOSP_325;Заместитель начальника отдела организации внебюджетной деятельности;2018-12-29;;;0
1170;AMB_MED_325;Медицинский брат патронажный;2015-11-01;;;0
1173;AMB_MED_326;Медицинская сестра - анестезист;2015-11-01;;;0
1174;HOSP_MED_327;Заведующий отделением реанимации и интенсивной терапии для новорожденных - врач-анестезиолог-реаниматолог;2018-11-02;;7;0
1175;HOSP_327;Электрогазосварщик;2018-12-29;;;0
1176;AMB_MED_327;Медицинский брат - анестезист;2015-11-01;;;0
1177;HOSP_MED_328;Заведующий отделением реанимации и интенсивной терапии для новорожденных - врач-неонатолог;2018-11-02;;;0
1178;HOSP_328;Коммерческий директор;2018-12-29;;;0
1179;AMB_MED_328;Медицинская сестра врача общей практики (семейного врача);2015-11-01;;;0
1180;HOSP_MED_329;Заведующий отделением рентгеновской диагностики - врач-рентгенолог;2018-11-02;;30;0
1181;HOSP_329;Агроном;2018-12-29;;;0
1182;AMB_MED_329;Медицинский брат врача общей практики (семейного врача);2015-11-01;;;0
1183;HOSP_MED_330;Заведующий отделением рентгеновской диагностики - врач-специалист;2018-11-02;;91;0
1184;HOSP_330;Полировщик зубных протезов;2018-12-29;;;0
1185;AMB_MED_330;Медицинская сестра перевязочной;2015-11-01;;;0
1186;HOSP_MED_331;Заведующий отделением рентгеноударноволнового дистанционного дробления камней - врач-уролог;2018-11-02;;79;0
1187;HOSP_331;Заместитель главного врача по финансовой работе;2018-12-29;;;0
1188;AMB_MED_331;Медицинский брат перевязочной;2015-11-01;;;0
1189;HOSP_MED_332;Заведующий отделением рентгенохирургических методов диагностики и лечения - врач - детский хирург;2018-11-02;;49;0
1190;HOSP_332;Подготовитель пищевого сырья и материалов;2018-12-29;;;0
1191;AMB_MED_332;Медицинская сестра по массажу;2015-11-01;;;0
1192;HOSP_MED_333;Заведующий отделением рентгенохирургических методов диагностики и лечения - врач по рентгенэндоваскулярным диагностике и лечению;2018-11-02;;;0
1196;HOSP_334;Начальник отдела финансового анализа и контроля;2018-12-29;;;0
1193;HOSP_333;Машинист компрессорных установок;2018-12-29;;;0
1194;AMB_MED_333;Медицинский брат по массажу;2015-11-01;;;0
1197;AMB_MED_334;Медицинская сестра по физиотерапии;2015-11-01;;;0
1195;HOSP_MED_334;Заведующий отделением рентгенохирургических методов диагностики и лечения - врач-рентгенолог;2018-11-02;;30;0
1198;HOSP_MED_335;Заведующий отделением рентгенохирургических методов диагностики и лечения - врач-хирург;2018-11-02;;86;0
1199;HOSP_335;Заместитель начальника отдела финансового анализа и контроля;2018-12-29;;;0
1200;AMB_MED_335;Медицинский брат по физиотерапии;2015-11-01;;;0
1488;HOSP_MED_428;Заведующий стоматологическим отделением - врач-стоматолог;2018-11-02;;52;0
1489;HOSP_428;Кровельщик по рулонным кровлям и по кровлям из штучных материалов;2018-12-29;;;0
1490;AMB_MED_428;Заведующий отделением медицинской профилактики - врач-хирург;2018-12-29;;;0
1491;HOSP_MED_429;Заведующий стоматологическим отделением - врач-стоматолог-ортопед;2018-11-02;;;0
1492;HOSP_429;Электромонтер охранно-пожарной сигнализации;2018-12-29;;;0
1493;AMB_MED_429;Заведующий отделением медицинской профилактики - врач общей практики (семейный врач);2018-12-29;;;0
1494;HOSP_MED_430;Заведующий стоматологическим отделением - врач-стоматолог-терапевт;2018-11-02;;52;0
1495;HOSP_430;Слесарь аварийно-восстановительных работ;2018-12-29;;;0
1496;AMB_MED_430;Заведующий отделением медицинской профилактики - врач-кардиолог;2018-12-29;;;0
1497;HOSP_MED_431;Заведующий стоматологическим отделением - врач-стоматолог-хирург;2018-11-02;;;0
1498;HOSP_431;Оператор по диспетчерскому обслуживанию лифтов;2018-12-29;;;0
1499;AMB_MED_431;Заведующий отделением медицинской профилактики - врач-невролог;2018-12-29;;;0
1500;HOSP_MED_432;Заведующий терапевтическим кабинетом - врач-терапевт;2018-11-02;;61;0
1501;HOSP_432;Столяр строительный;2018-12-29;;;0
1502;AMB_MED_432;Заведующий консультативно-диагностическим отделением - врач-уролог;2018-12-29;;;0
1503;HOSP_MED_433;Заведующий терапевтическим отделением - врач общей практики (семейный врач);2018-11-02;;61;0
1504;HOSP_433;Дежурный по режиму;2018-12-29;;;0
1505;AMB_MED_433;Врач по гигиеническому воспитанию;2018-12-29;;;0
1506;HOSP_MED_434;Заведующий терапевтическим отделением - врач-методист;2018-11-02;;62;0
1507;HOSP_434;Заместитель главного врача по безопасности;2018-12-29;;;0
1508;AMB_MED_434;Врач-лаборант;2018-12-29;;;0
1509;HOSP_MED_435;Заведующий терапевтическим отделением - врач-невролог;2018-11-02;;31;0
1510;HOSP_435;Инженер-энергетик (энергетик);2018-12-29;;;0
1511;AMB_MED_435;Заведующий амбулаторией - врач-педиатр;2019-04-19;;;0
1533;HOSP_445;Заместитель начальника отдела по планированию и размещению заказа;2018-12-29;;;0
